TimeRange	Country	Average	Count	P90	P95	Histogram
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	United States East	2240.0597049828448	273679	4627	7194	0-299.94:12122;299.94-599.88:24003;599.88-899.82:49380;899.82-1199.76:38969;1199.76-1499.7:29271;1499.7-1799.64:22010;1799.64-2099.58:16639;2099.58-2399.52:12658;2399.52-2699.46:9833;2699.46-2999.4:7712;2999.4-3299.34:6264;3299.34-3599.28:5182;3599.28-3899.22:4402;3899.22-4199.16:3686;4199.16-4499.1:3032;4499.1-4799.04:2655;4799.04-5098.98:2190;5098.98-5398.92:1905;5398.92-5698.86:1770;5698.86-5998.8:1585;5998.8-6298.74:1333;6298.74-6598.68:1269;6598.68-6898.62:1165;6898.62-7198.56:975;7198.56-7498.5:868;7498.5-7798.44:811;7798.44-8098.38:698;8098.38-8398.32:669;8398.32-8698.26:591;8698.26-8998.2:542;8998.2-9298.14:505;9298.14-9598.08:437;9598.08-9898.02:406;9898.02-10197.96:360;10197.96-10497.9:397;10497.9-10797.84:434;10797.84-11097.78:381;11097.78-11397.72:387;11397.72-11697.66:317;11697.66-11997.6:307;11997.6-12297.54:271;12297.54-12597.48:251;12597.48-12897.42:225;12897.42-13197.36:202;13197.36-13497.3:227;13497.3-13797.24:175;13797.24-14097.18:172;14097.18-14397.12:164;14397.12-14697.06:149;14697.06-14997:142;14997-15296.94:150;15296.94-15596.88:142;15596.88-15896.82:172;15896.82-16196.76:154;16196.76-16496.7:147;16496.7-16796.64:144;16796.64-17096.58:131;17096.58-17396.52:113;17396.52-17696.46:101;17696.46-17996.4:103;17996.4-18296.34:96;18296.34-18596.28:83;18596.28-18896.22:94;18896.22-19196.16:80;19196.16-19496.1:90;19496.1-19796.04:80;19796.04-20095.98:85;20095.98-20395.92:95;20395.92-20695.86:86;20695.86-20995.8:84;20995.8-21295.74:83;21295.74-21595.68:74;21595.68-21895.62:66;21895.62-22195.56:87;22195.56-22495.5:57;22495.5-22795.44:51;22795.44-23095.38:58;23095.38-23395.32:68;23395.32-23695.26:54;23695.26-23995.2:52;23995.2-24295.14:62;24295.14-24595.08:36;24595.08-24895.02:45;24895.02-25194.96:56;25194.96-25494.9:49;25494.9-25794.84:43;25794.84-26094.78:38;26094.78-26394.72:46;26394.72-26694.66:30;26694.66-26994.6:33;26994.6-27294.54:37;27294.54-27594.48:32;27594.48-27894.42:29;27894.42-28194.36:22;28194.36-28494.3:25;28494.3-28794.24:27;28794.24-29094.18:20;29094.18-29394.12:20;29394.12-29694.06:21;29694.06-29994:30
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	United States West	2123.1761422452005	174853	4485	7090	0-299.25:15330;299.25-598.5:30243;598.5-897.75:26361;897.75-1197:19469;1197-1496.25:15137;1496.25-1795.5:11791;1795.5-2094.75:8916;2094.75-2394:6999;2394-2693.25:5469;2693.25-2992.5:4456;2992.5-3291.75:3588;3291.75-3591:3094;3591-3890.25:2916;3890.25-4189.5:2063;4189.5-4488.75:1728;4488.75-4788:1509;4788-5087.25:1291;5087.25-5386.5:1084;5386.5-5685.75:1025;5685.75-5985:907;5985-6284.25:826;6284.25-6583.5:817;6583.5-6882.75:738;6882.75-7182:585;7182-7481.25:524;7481.25-7780.5:457;7780.5-8079.75:451;8079.75-8379:403;8379-8678.25:360;8678.25-8977.5:289;8977.5-9276.75:274;9276.75-9576:231;9576-9875.25:261;9875.25-10174.5:232;10174.5-10473.75:215;10473.75-10773:216;10773-11072.25:166;11072.25-11371.5:183;11371.5-11670.75:186;11670.75-11970:166;11970-12269.25:162;12269.25-12568.5:147;12568.5-12867.75:125;12867.75-13167:128;13167-13466.25:126;13466.25-13765.5:99;13765.5-14064.75:123;14064.75-14364:95;14364-14663.25:102;14663.25-14962.5:85;14962.5-15261.75:80;15261.75-15561:93;15561-15860.25:112;15860.25-16159.5:124;16159.5-16458.75:83;16458.75-16758:109;16758-17057.25:108;17057.25-17356.5:98;17356.5-17655.75:101;17655.75-17955:78;17955-18254.25:109;18254.25-18553.5:106;18553.5-18852.75:78;18852.75-19152:69;19152-19451.25:92;19451.25-19750.5:68;19750.5-20049.75:87;20049.75-20349:74;20349-20648.25:61;20648.25-20947.5:66;20947.5-21246.75:58;21246.75-21546:57;21546-21845.25:42;21845.25-22144.5:36;22144.5-22443.75:41;22443.75-22743:34;22743-23042.25:34;23042.25-23341.5:35;23341.5-23640.75:30;23640.75-23940:30;23940-24239.25:27;24239.25-24538.5:45;24538.5-24837.75:27;24837.75-25137:28;25137-25436.25:26;25436.25-25735.5:31;25735.5-26034.75:23;26034.75-26334:29;26334-26633.25:26;26633.25-26932.5:26;26932.5-27231.75:17;27231.75-27531:21;27531-27830.25:30;27830.25-28129.5:26;28129.5-28428.75:25;28428.75-28728:18;28728-29027.25:21;29027.25-29326.5:22;29326.5-29625.75:19;29625.75-29925:25
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Uruguay	5078.7596899224809	645	9516	14527	0-280.95:16;280.95-561.9:7;561.9-842.85:3;842.85-1123.8:8;1123.8-1404.75:43;1404.75-1685.7:23;1685.7-1966.65:13;1966.65-2247.6:20;2247.6-2528.55:16;2528.55-2809.5:61;2809.5-3090.45:48;3090.45-3371.4:39;3371.4-3652.35:32;3652.35-3933.3:31;3933.3-4214.25:23;4214.25-4495.2:15;4495.2-4776.15:15;4776.15-5057.1:12;5057.1-5338.05:8;5338.05-5619:11;5619-5899.95:16;5899.95-6180.9:24;6180.9-6461.85:15;6461.85-6742.8:19;6742.8-7023.75:9;7023.75-7304.7:6;7304.7-7585.65:11;7585.65-7866.6:6;7866.6-8147.55:7;8147.55-8428.5:6;8428.5-8709.45:7;8709.45-8990.4:5;8990.4-9271.35:4;9271.35-9552.3:3;9552.3-9833.25:3;9833.25-10114.2:3;10114.2-10395.15:1;10395.15-10676.1:1;10676.1-10957.05:5;10957.05-11238:4;11238-11518.95:0;11518.95-11799.9:1;11799.9-12080.85:2;12080.85-12361.8:1;12361.8-12642.75:0;12642.75-12923.7:1;12923.7-13204.65:2;13204.65-13485.6:1;13485.6-13766.55:2;13766.55-14047.5:1;14047.5-14328.45:2;14328.45-14609.4:1;14609.4-14890.35:1;14890.35-15171.3:0;15171.3-15452.25:0;15452.25-15733.2:0;15733.2-16014.15:1;16014.15-16295.1:4;16295.1-16576.05:2;16576.05-16857:1;16857-17137.95:2;17137.95-17418.9:2;17418.9-17699.85:0;17699.85-17980.8:1;17980.8-18261.75:1;18261.75-18542.7:4;18542.7-18823.65:1;18823.65-19104.6:0;19104.6-19385.55:0;19385.55-19666.5:1;19666.5-19947.45:1;19947.45-20228.4:0;20228.4-20509.35:0;20509.35-20790.3:0;20790.3-21071.25:1;21071.25-21352.2:0;21352.2-21633.15:0;21633.15-21914.1:0;21914.1-22195.05:0;22195.05-22476:1;22476-22756.95:0;22756.95-23037.9:0;23037.9-23318.85:0;23318.85-23599.8:1;23599.8-23880.75:1;23880.75-24161.7:0;24161.7-24442.65:1;24442.65-24723.6:0;24723.6-25004.55:2;25004.55-25285.5:1;25285.5-25566.45:1;25566.45-25847.4:0;25847.4-26128.35:0;26128.35-26409.3:0;26409.3-26690.25:0;26690.25-26971.2:0;26971.2-27252.15:0;27252.15-27533.1:0;27533.1-27814.05:0;27814.05-28095:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Uzbekistan	6365.4406779661012	59	17789	23318	0-276.36:2;276.36-552.72:0;552.72-829.08:0;829.08-1105.44:1;1105.44-1381.8:2;1381.8-1658.16:5;1658.16-1934.52:4;1934.52-2210.88:2;2210.88-2487.24:0;2487.24-2763.6:2;2763.6-3039.96:2;3039.96-3316.32:0;3316.32-3592.68:4;3592.68-3869.04:3;3869.04-4145.4:0;4145.4-4421.76:2;4421.76-4698.12:1;4698.12-4974.48:2;4974.48-5250.84:1;5250.84-5527.2:3;5527.2-5803.56:1;5803.56-6079.92:2;6079.92-6356.28:2;6356.28-6632.64:2;6632.64-6909:2;6909-7185.36:0;7185.36-7461.72:1;7461.72-7738.08:1;7738.08-8014.44:0;8014.44-8290.8:0;8290.8-8567.16:0;8567.16-8843.52:0;8843.52-9119.88:1;9119.88-9396.24:2;9396.24-9672.6:0;9672.6-9948.96:1;9948.96-10225.32:0;10225.32-10501.68:1;10501.68-10778.04:0;10778.04-11054.4:0;11054.4-11330.76:0;11330.76-11607.12:0;11607.12-11883.48:0;11883.48-12159.84:0;12159.84-12436.2:0;12436.2-12712.56:1;12712.56-12988.92:0;12988.92-13265.28:0;13265.28-13541.64:0;13541.64-13818:0;13818-14094.36:0;14094.36-14370.72:0;14370.72-14647.08:0;14647.08-14923.44:0;14923.44-15199.8:0;15199.8-15476.16:0;15476.16-15752.52:0;15752.52-16028.88:0;16028.88-16305.24:0;16305.24-16581.6:0;16581.6-16857.96:0;16857.96-17134.32:0;17134.32-17410.68:0;17410.68-17687.04:0;17687.04-17963.4:1;17963.4-18239.76:0;18239.76-18516.12:0;18516.12-18792.48:0;18792.48-19068.84:0;19068.84-19345.2:0;19345.2-19621.56:0;19621.56-19897.92:0;19897.92-20174.28:0;20174.28-20450.64:0;20450.64-20727:0;20727-21003.36:0;21003.36-21279.72:1;21279.72-21556.08:0;21556.08-21832.44:0;21832.44-22108.8:0;22108.8-22385.16:1;22385.16-22661.52:0;22661.52-22937.88:0;22937.88-23214.24:0;23214.24-23490.6:2;23490.6-23766.96:0;23766.96-24043.32:0;24043.32-24319.68:0;24319.68-24596.04:0;24596.04-24872.4:0;24872.4-25148.76:0;25148.76-25425.12:0;25425.12-25701.48:0;25701.48-25977.84:0;25977.84-26254.2:0;26254.2-26530.56:0;26530.56-26806.92:0;26806.92-27083.28:0;27083.28-27359.64:0;27359.64-27636:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Vanuatu	20876.666666666668	3	29375	29375	0-182.98:1;182.98-365.96:0;365.96-548.94:0;548.94-731.92:0;731.92-914.9:0;914.9-1097.88:0;1097.88-1280.86:0;1280.86-1463.84:0;1463.84-1646.82:0;1646.82-1829.8:0;1829.8-2012.78:0;2012.78-2195.76:0;2195.76-2378.74:0;2378.74-2561.72:0;2561.72-2744.7:0;2744.7-2927.68:0;2927.68-3110.66:0;3110.66-3293.64:0;3293.64-3476.62:0;3476.62-3659.6:0;3659.6-3842.58:0;3842.58-4025.56:0;4025.56-4208.54:0;4208.54-4391.52:0;4391.52-4574.5:0;4574.5-4757.48:0;4757.48-4940.46:0;4940.46-5123.44:0;5123.44-5306.42:0;5306.42-5489.4:0;5489.4-5672.38:0;5672.38-5855.36:0;5855.36-6038.34:0;6038.34-6221.32:0;6221.32-6404.3:0;6404.3-6587.28:0;6587.28-6770.26:0;6770.26-6953.24:0;6953.24-7136.22:0;7136.22-7319.2:0;7319.2-7502.18:0;7502.18-7685.16:0;7685.16-7868.14:0;7868.14-8051.12:0;8051.12-8234.1:0;8234.1-8417.08:0;8417.08-8600.06:0;8600.06-8783.04:0;8783.04-8966.02:0;8966.02-9149:0;9149-9331.98:0;9331.98-9514.96:0;9514.96-9697.94:0;9697.94-9880.92:0;9880.92-10063.9:0;10063.9-10246.88:0;10246.88-10429.86:0;10429.86-10612.84:0;10612.84-10795.82:0;10795.82-10978.8:0;10978.8-11161.78:1;11161.78-11344.76:0;11344.76-11527.74:0;11527.74-11710.72:0;11710.72-11893.7:0;11893.7-12076.68:0;12076.68-12259.66:0;12259.66-12442.64:0;12442.64-12625.62:0;12625.62-12808.6:0;12808.6-12991.58:0;12991.58-13174.56:0;13174.56-13357.54:0;13357.54-13540.52:0;13540.52-13723.5:0;13723.5-13906.48:0;13906.48-14089.46:0;14089.46-14272.44:0;14272.44-14455.42:0;14455.42-14638.4:0;14638.4-14821.38:0;14821.38-15004.36:0;15004.36-15187.34:0;15187.34-15370.32:0;15370.32-15553.3:0;15553.3-15736.28:0;15736.28-15919.26:0;15919.26-16102.24:0;16102.24-16285.22:0;16285.22-16468.2:0;16468.2-16651.18:0;16651.18-16834.16:0;16834.16-17017.14:0;17017.14-17200.12:0;17200.12-17383.1:0;17383.1-17566.08:0;17566.08-17749.06:0;17749.06-17932.04:0;17932.04-18115.02:0;18115.02-18298:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Venezuela, Bolivarian Republic of	4836.0616883116882	616	11254	16741	0-299.29:12;299.29-598.58:26;598.58-897.87:36;897.87-1197.16:69;1197.16-1496.45:52;1496.45-1795.74:34;1795.74-2095.03:24;2095.03-2394.32:20;2394.32-2693.61:24;2693.61-2992.9:26;2992.9-3292.19:22;3292.19-3591.48:18;3591.48-3890.77:14;3890.77-4190.06:12;4190.06-4489.35:12;4489.35-4788.64:3;4788.64-5087.93:10;5087.93-5387.22:13;5387.22-5686.51:16;5686.51-5985.8:10;5985.8-6285.09:12;6285.09-6584.38:7;6584.38-6883.67:9;6883.67-7182.96:10;7182.96-7482.25:9;7482.25-7781.54:7;7781.54-8080.83:9;8080.83-8380.12:5;8380.12-8679.41:6;8679.41-8978.7:5;8978.7-9277.99:3;9277.99-9577.28:3;9577.28-9876.57:3;9876.57-10175.86:4;10175.86-10475.15:6;10475.15-10774.44:2;10774.44-11073.73:1;11073.73-11373.02:2;11373.02-11672.31:1;11672.31-11971.6:1;11971.6-12270.89:0;12270.89-12570.18:1;12570.18-12869.47:5;12869.47-13168.76:0;13168.76-13468.05:2;13468.05-13767.34:2;13767.34-14066.63:5;14066.63-14365.92:0;14365.92-14665.21:2;14665.21-14964.5:3;14964.5-15263.79:2;15263.79-15563.08:2;15563.08-15862.37:0;15862.37-16161.66:2;16161.66-16460.95:0;16460.95-16760.24:2;16760.24-17059.53:1;17059.53-17358.82:1;17358.82-17658.11:0;17658.11-17957.4:0;17957.4-18256.69:2;18256.69-18555.98:1;18555.98-18855.27:1;18855.27-19154.56:1;19154.56-19453.85:1;19453.85-19753.14:2;19753.14-20052.43:0;20052.43-20351.72:2;20351.72-20651.01:1;20651.01-20950.3:2;20950.3-21249.59:0;21249.59-21548.88:0;21548.88-21848.17:0;21848.17-22147.46:0;22147.46-22446.75:2;22446.75-22746.04:0;22746.04-23045.33:1;23045.33-23344.62:0;23344.62-23643.91:2;23643.91-23943.2:0;23943.2-24242.49:0;24242.49-24541.78:0;24541.78-24841.07:1;24841.07-25140.36:0;25140.36-25439.65:2;25439.65-25738.94:0;25738.94-26038.23:1;26038.23-26337.52:0;26337.52-26636.81:0;26636.81-26936.1:1;26936.1-27235.39:0;27235.39-27534.68:0;27534.68-27833.97:0;27833.97-28133.26:2;28133.26-28432.55:0;28432.55-28731.84:1;28731.84-29031.13:1;29031.13-29330.42:0;29330.42-29629.71:0;29629.71-29929:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Viet Nam	4558.09549071618	377	9539	15662	0-285.75:16;285.75-571.5:14;571.5-857.25:6;857.25-1143:2;1143-1428.75:33;1428.75-1714.5:34;1714.5-2000.25:24;2000.25-2286:16;2286-2571.75:20;2571.75-2857.5:16;2857.5-3143.25:10;3143.25-3429:10;3429-3714.75:14;3714.75-4000.5:9;4000.5-4286.25:10;4286.25-4572:18;4572-4857.75:10;4857.75-5143.5:11;5143.5-5429.25:9;5429.25-5715:6;5715-6000.75:6;6000.75-6286.5:10;6286.5-6572.25:4;6572.25-6858:3;6858-7143.75:4;7143.75-7429.5:3;7429.5-7715.25:1;7715.25-8001:2;8001-8286.75:2;8286.75-8572.5:3;8572.5-8858.25:1;8858.25-9144:6;9144-9429.75:1;9429.75-9715.5:7;9715.5-10001.25:1;10001.25-10287:2;10287-10572.75:0;10572.75-10858.5:0;10858.5-11144.25:0;11144.25-11430:3;11430-11715.75:1;11715.75-12001.5:0;12001.5-12287.25:0;12287.25-12573:1;12573-12858.75:0;12858.75-13144.5:0;13144.5-13430.25:1;13430.25-13716:1;13716-14001.75:0;14001.75-14287.5:0;14287.5-14573.25:1;14573.25-14859:5;14859-15144.75:0;15144.75-15430.5:0;15430.5-15716.25:2;15716.25-16002:2;16002-16287.75:3;16287.75-16573.5:0;16573.5-16859.25:0;16859.25-17145:0;17145-17430.75:0;17430.75-17716.5:2;17716.5-18002.25:0;18002.25-18288:1;18288-18573.75:0;18573.75-18859.5:0;18859.5-19145.25:1;19145.25-19431:1;19431-19716.75:0;19716.75-20002.5:1;20002.5-20288.25:1;20288.25-20574:0;20574-20859.75:0;20859.75-21145.5:0;21145.5-21431.25:0;21431.25-21717:1;21717-22002.75:1;22002.75-22288.5:0;22288.5-22574.25:0;22574.25-22860:0;22860-23145.75:0;23145.75-23431.5:0;23431.5-23717.25:0;23717.25-24003:2;24003-24288.75:0;24288.75-24574.5:0;24574.5-24860.25:0;24860.25-25146:0;25146-25431.75:0;25431.75-25717.5:1;25717.5-26003.25:0;26003.25-26289:0;26289-26574.75:0;26574.75-26860.5:0;26860.5-27146.25:0;27146.25-27432:0;27432-27717.75:0;27717.75-28003.5:0;28003.5-28289.25:0;28289.25-28575:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Virgin Islands, British	2575.542857142857	35	4074	4488	0-205.61:2;205.61-411.22:4;411.22-616.83:3;616.83-822.44:4;822.44-1028.05:5;1028.05-1233.66:6;1233.66-1439.27:5;1439.27-1644.88:1;1644.88-1850.49:0;1850.49-2056.1:0;2056.1-2261.71:0;2261.71-2467.32:0;2467.32-2672.93:1;2672.93-2878.54:0;2878.54-3084.15:0;3084.15-3289.76:1;3289.76-3495.37:1;3495.37-3700.98:1;3700.98-3906.59:0;3906.59-4112.2:0;4112.2-4317.81:0;4317.81-4523.42:0;4523.42-4729.03:0;4729.03-4934.64:0;4934.64-5140.25:0;5140.25-5345.86:0;5345.86-5551.47:0;5551.47-5757.08:0;5757.08-5962.69:0;5962.69-6168.3:0;6168.3-6373.91:0;6373.91-6579.52:0;6579.52-6785.13:0;6785.13-6990.74:0;6990.74-7196.35:0;7196.35-7401.96:0;7401.96-7607.57:0;7607.57-7813.18:0;7813.18-8018.79:0;8018.79-8224.4:0;8224.4-8430.01:0;8430.01-8635.62:0;8635.62-8841.23:0;8841.23-9046.84:0;9046.84-9252.45:0;9252.45-9458.06:0;9458.06-9663.67:0;9663.67-9869.28:0;9869.28-10074.89:0;10074.89-10280.5:0;10280.5-10486.11:0;10486.11-10691.72:0;10691.72-10897.33:0;10897.33-11102.94:0;11102.94-11308.55:0;11308.55-11514.16:0;11514.16-11719.77:0;11719.77-11925.38:0;11925.38-12130.99:0;12130.99-12336.6:0;12336.6-12542.21:0;12542.21-12747.82:0;12747.82-12953.43:0;12953.43-13159.04:0;13159.04-13364.65:0;13364.65-13570.26:0;13570.26-13775.87:0;13775.87-13981.48:0;13981.48-14187.09:0;14187.09-14392.7:0;14392.7-14598.31:0;14598.31-14803.92:0;14803.92-15009.53:0;15009.53-15215.14:0;15215.14-15420.75:0;15420.75-15626.36:0;15626.36-15831.97:0;15831.97-16037.58:0;16037.58-16243.19:0;16243.19-16448.8:0;16448.8-16654.41:0;16654.41-16860.02:0;16860.02-17065.63:0;17065.63-17271.24:0;17271.24-17476.85:0;17476.85-17682.46:0;17682.46-17888.07:0;17888.07-18093.68:0;18093.68-18299.29:0;18299.29-18504.9:0;18504.9-18710.51:0;18710.51-18916.12:0;18916.12-19121.73:0;19121.73-19327.34:0;19327.34-19532.95:0;19532.95-19738.56:0;19738.56-19944.17:0;19944.17-20149.78:0;20149.78-20355.39:0;20355.39-20561:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Virgin Islands, U.S.	3188.5882352941176	34	6705	8929	0-91.41:2;91.41-182.82:0;182.82-274.23:0;274.23-365.64:3;365.64-457.05:0;457.05-548.46:0;548.46-639.87:1;639.87-731.28:1;731.28-822.69:0;822.69-914.1:0;914.1-1005.51:1;1005.51-1096.92:2;1096.92-1188.33:2;1188.33-1279.74:2;1279.74-1371.15:1;1371.15-1462.56:0;1462.56-1553.97:0;1553.97-1645.38:0;1645.38-1736.79:1;1736.79-1828.2:0;1828.2-1919.61:0;1919.61-2011.02:2;2011.02-2102.43:2;2102.43-2193.84:0;2193.84-2285.25:0;2285.25-2376.66:1;2376.66-2468.07:0;2468.07-2559.48:0;2559.48-2650.89:2;2650.89-2742.3:0;2742.3-2833.71:0;2833.71-2925.12:0;2925.12-3016.53:0;3016.53-3107.94:0;3107.94-3199.35:1;3199.35-3290.76:0;3290.76-3382.17:0;3382.17-3473.58:0;3473.58-3564.99:0;3564.99-3656.4:1;3656.4-3747.81:0;3747.81-3839.22:0;3839.22-3930.63:1;3930.63-4022.04:0;4022.04-4113.45:0;4113.45-4204.86:1;4204.86-4296.27:1;4296.27-4387.68:0;4387.68-4479.09:0;4479.09-4570.5:0;4570.5-4661.91:1;4661.91-4753.32:1;4753.32-4844.73:0;4844.73-4936.14:0;4936.14-5027.55:0;5027.55-5118.96:0;5118.96-5210.37:0;5210.37-5301.78:0;5301.78-5393.19:0;5393.19-5484.6:0;5484.6-5576.01:0;5576.01-5667.42:0;5667.42-5758.83:0;5758.83-5850.24:0;5850.24-5941.65:0;5941.65-6033.06:0;6033.06-6124.47:1;6124.47-6215.88:0;6215.88-6307.29:0;6307.29-6398.7:0;6398.7-6490.11:0;6490.11-6581.52:0;6581.52-6672.93:0;6672.93-6764.34:0;6764.34-6855.75:0;6855.75-6947.16:0;6947.16-7038.57:0;7038.57-7129.98:0;7129.98-7221.39:0;7221.39-7312.8:0;7312.8-7404.21:0;7404.21-7495.62:0;7495.62-7587.03:0;7587.03-7678.44:0;7678.44-7769.85:0;7769.85-7861.26:0;7861.26-7952.67:0;7952.67-8044.08:0;8044.08-8135.49:1;8135.49-8226.9:0;8226.9-8318.31:0;8318.31-8409.72:1;8409.72-8501.13:0;8501.13-8592.54:0;8592.54-8683.95:0;8683.95-8775.36:0;8775.36-8866.77:0;8866.77-8958.18:0;8958.18-9049.59:0;9049.59-9141:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Yemen	8160.828125	64	17793	19497	0-241.94:4;241.94-483.88:0;483.88-725.82:2;725.82-967.76:0;967.76-1209.7:0;1209.7-1451.64:2;1451.64-1693.58:1;1693.58-1935.52:0;1935.52-2177.46:3;2177.46-2419.4:2;2419.4-2661.34:2;2661.34-2903.28:0;2903.28-3145.22:1;3145.22-3387.16:0;3387.16-3629.1:0;3629.1-3871.04:0;3871.04-4112.98:3;4112.98-4354.92:1;4354.92-4596.86:2;4596.86-4838.8:0;4838.8-5080.74:1;5080.74-5322.68:2;5322.68-5564.62:0;5564.62-5806.56:2;5806.56-6048.5:1;6048.5-6290.44:1;6290.44-6532.38:1;6532.38-6774.32:0;6774.32-7016.26:2;7016.26-7258.2:1;7258.2-7500.14:1;7500.14-7742.08:2;7742.08-7984.02:0;7984.02-8225.96:0;8225.96-8467.9:0;8467.9-8709.84:4;8709.84-8951.78:0;8951.78-9193.72:0;9193.72-9435.66:2;9435.66-9677.6:0;9677.6-9919.54:1;9919.54-10161.48:1;10161.48-10403.42:0;10403.42-10645.36:1;10645.36-10887.3:0;10887.3-11129.24:0;11129.24-11371.18:3;11371.18-11613.12:0;11613.12-11855.06:0;11855.06-12097:0;12097-12338.94:0;12338.94-12580.88:0;12580.88-12822.82:0;12822.82-13064.76:0;13064.76-13306.7:2;13306.7-13548.64:0;13548.64-13790.58:1;13790.58-14032.52:0;14032.52-14274.46:2;14274.46-14516.4:0;14516.4-14758.34:0;14758.34-15000.28:1;15000.28-15242.22:0;15242.22-15484.16:0;15484.16-15726.1:0;15726.1-15968.04:0;15968.04-16209.98:0;16209.98-16451.92:0;16451.92-16693.86:0;16693.86-16935.8:0;16935.8-17177.74:1;17177.74-17419.68:0;17419.68-17661.62:3;17661.62-17903.56:0;17903.56-18145.5:0;18145.5-18387.44:0;18387.44-18629.38:0;18629.38-18871.32:1;18871.32-19113.26:0;19113.26-19355.2:1;19355.2-19597.14:0;19597.14-19839.08:0;19839.08-20081.02:0;20081.02-20322.96:0;20322.96-20564.9:1;20564.9-20806.84:1;20806.84-21048.78:0;21048.78-21290.72:0;21290.72-21532.66:0;21532.66-21774.6:0;21774.6-22016.54:0;22016.54-22258.48:0;22258.48-22500.42:0;22500.42-22742.36:0;22742.36-22984.3:0;22984.3-23226.24:0;23226.24-23468.18:0;23468.18-23710.12:0;23710.12-23952.06:0;23952.06-24194:1
4/11/2013 2:00:00 AM -> 4/11/2013 11:00:00 PM	Zambia	9429.8461538461543	39	23219	26090	0-251.83:1;251.83-503.66:0;503.66-755.49:0;755.49-1007.32:1;1007.32-1259.15:2;1259.15-1510.98:1;1510.98-1762.81:0;1762.81-2014.64:1;2014.64-2266.47:3;2266.47-2518.3:3;2518.3-2770.13:1;2770.13-3021.96:1;3021.96-3273.79:0;3273.79-3525.62:0;3525.62-3777.45:1;3777.45-4029.28:1;4029.28-4281.11:0;4281.11-4532.94:0;4532.94-4784.77:1;4784.77-5036.6:0;5036.6-5288.43:0;5288.43-5540.26:2;5540.26-5792.09:0;5792.09-6043.92:1;6043.92-6295.75:1;6295.75-6547.58:0;6547.58-6799.41:2;6799.41-7051.24:0;7051.24-7303.07:0;7303.07-7554.9:1;7554.9-7806.73:1;7806.73-8058.56:0;8058.56-8310.39:0;8310.39-8562.22:0;8562.22-8814.05:1;8814.05-9065.88:1;9065.88-9317.71:1;9317.71-9569.54:0;9569.54-9821.37:0;9821.37-10073.2:0;10073.2-10325.03:0;10325.03-10576.86:0;10576.86-10828.69:0;10828.69-11080.52:0;11080.52-11332.35:1;11332.35-11584.18:0;11584.18-11836.01:0;11836.01-12087.84:0;12087.84-12339.67:0;12339.67-12591.5:0;12591.5-12843.33:0;12843.33-13095.16:0;13095.16-13346.99:1;13346.99-13598.82:0;13598.82-13850.65:1;13850.65-14102.48:0;14102.48-14354.31:0;14354.31-14606.14:0;14606.14-14857.97:0;14857.97-15109.8:0;15109.8-15361.63:0;15361.63-15613.46:0;15613.46-15865.29:0;15865.29-16117.12:1;16117.12-16368.95:0;16368.95-16620.78:0;16620.78-16872.61:0;16872.61-17124.44:0;17124.44-17376.27:1;17376.27-17628.1:1;17628.1-17879.93:0;17879.93-18131.76:0;18131.76-18383.59:0;18383.59-18635.42:0;18635.42-18887.25:0;18887.25-19139.08:0;19139.08-19390.91:0;19390.91-19642.74:0;19642.74-19894.57:0;19894.57-20146.4:0;20146.4-20398.23:0;20398.23-20650.06:0;20650.06-20901.89:1;20901.89-21153.72:0;21153.72-21405.55:0;21405.55-21657.38:0;21657.38-21909.21:0;21909.21-22161.04:1;22161.04-22412.87:0;22412.87-22664.7:0;22664.7-22916.53:0;22916.53-23168.36:0;23168.36-23420.19:1;23420.19-23672.02:0;23672.02-23923.85:0;23923.85-24175.68:0;24175.68-24427.51:0;24427.51-24679.34:0;24679.34-24931.17:1;24931.17-25183:1
